shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
SA_R1,9.0720442,-79.4450765,1072,5557.03
SA_R1,9.0720442,-79.4450765,1073,5557.03
SA_R1,9.0720442,-79.4450765,1074,5557.03
SA_R1,9.0720442,-79.4450765,1075,5557.03
SA_R1,9.0720442,-79.4450765,1076,5557.03
SA_R1,9.0720442,-79.4450765,1077,5557.03
SA_R1,9.0720442,-79.4450765,1078,5557.03
SA_R1,9.0720442,-79.4450765,1079,5557.03
SA_R1,9.0720377,-79.4450755,1080,5557.76
SA_R1,9.072027,-79.4450722,1081,5559.0
SA_R1,9.0720093,-79.4450712,1082,5560.97
SA_R1,9.0719827,-79.4450638,1083,5564.05
SA_R1,9.0719442,-79.4450504,1084,5568.57
SA_R1,9.0718961,-79.4450352,1085,5574.17
SA_R1,9.0718421,-79.4450153,1086,5580.56
SA_R1,9.0717891,-79.4449896,1087,5587.09
SA_R1,9.0717371,-79.4449738,1088,5593.13
SA_R1,9.0716876,-79.4449479,1089,5599.33
SA_R1,9.0716535,-79.4449221,1090,5604.06
SA_R1,9.0716186,-79.4448933,1091,5609.06
SA_R1,9.0715898,-79.4448655,1092,5613.49
SA_R1,9.0715649,-79.4448355,1093,5617.79
SA_R1,9.0715332,-79.4448061,1094,5622.57
SA_R1,9.0715015,-79.4447827,1095,5626.94
SA_R1,9.0714707,-79.4447604,1096,5631.15
SA_R1,9.0714355,-79.4447302,1097,5636.27
SA_R1,9.0713909,-79.4446973,1098,5642.41
SA_R1,9.0713416,-79.4446593,1099,5649.3
SA_R1,9.0712938,-79.4446259,1100,5655.75
SA_R1,9.0712381,-79.4445786,1101,5663.84
SA_R1,9.0711851,-79.4445326,1102,5671.6
SA_R1,9.0711267,-79.4444918,1103,5679.49
SA_R1,9.071071,-79.444439,1104,5687.98
SA_R1,9.0710259,-79.4443756,1105,5696.55
SA_R1,9.0709858,-79.4443103,1106,5705.0
SA_R1,9.0709448,-79.4442341,1107,5714.52
SA_R1,9.0709221,-79.4441513,1108,5723.96
SA_R1,9.0709107,-79.4440827,1109,5731.6
SA_R1,9.0709008,-79.444005,1110,5740.21
SA_R1,9.0708903,-79.4439296,1111,5748.56
SA_R1,9.0708836,-79.4438592,1112,5756.33
SA_R1,9.070877,-79.4437789,1113,5765.18
SA_R1,9.0708719,-79.4437015,1114,5773.7
SA_R1,9.0708654,-79.4436252,1115,5782.11
SA_R1,9.0708548,-79.4435391,1116,5791.63
SA_R1,9.0708454,-79.4434547,1117,5800.96
SA_R1,9.0708355,-79.4433789,1118,5809.35
SA_R1,9.0708267,-79.4433153,1119,5816.41
SA_R1,9.0708168,-79.4432571,1120,5822.9
SA_R1,9.0708091,-79.4432154,1121,5827.55
SA_R1,9.0708029,-79.4432004,1122,5829.34
SA_R1,9.0708018,-79.4432013,1123,5829.5
SA_R1,9.0707962,-79.4432024,1124,5830.12
SA_R1,9.0707969,-79.4432095,1125,5830.91
SA_R1,9.0707969,-79.4432095,1126,5830.92
SA_R1,9.0707969,-79.4432095,1127,5830.92
SA_R1,9.0707969,-79.4432095,1128,5830.92
SA_R1,9.0707969,-79.4432095,1129,5830.92
SA_R1,9.0707915,-79.4432011,1130,5832.02
SA_R1,9.0707885,-79.4431875,1131,5833.55
SA_R1,9.0707904,-79.4431672,1132,5835.78
SA_R1,9.070785,-79.4431396,1133,5838.87
SA_R1,9.0707836,-79.4431008,1134,5843.14
SA_R1,9.0707822,-79.4430616,1135,5847.45
SA_R1,9.0707743,-79.4430235,1136,5851.73
SA_R1,9.0707548,-79.4429811,1137,5856.85
SA_R1,9.0707204,-79.4429435,1138,5862.48
SA_R1,9.0706777,-79.442907,1139,5868.7
SA_R1,9.070635,-79.4428741,1140,5874.67
SA_R1,9.0705857,-79.4428441,1141,5881.06
SA_R1,9.0705318,-79.4428281,1142,5887.31
SA_R1,9.0704715,-79.4428242,1143,5894.02
SA_R1,9.0704207,-79.442825,1144,5899.68
SA_R1,9.0703564,-79.4428241,1145,5906.83
SA_R1,9.0703113,-79.4428285,1146,5911.86
SA_R1,9.0702804,-79.4428339,1147,5915.35
SA_R1,9.0702493,-79.4428361,1148,5918.81
SA_R1,9.0702124,-79.4428398,1149,5922.94
SA_R1,9.0701772,-79.4428389,1150,5926.85
SA_R1,9.0701296,-79.4428386,1151,5932.15
SA_R1,9.0700762,-79.4428412,1152,5938.09
SA_R1,9.0699997,-79.4428441,1153,5946.6
SA_R1,9.0699241,-79.4428422,1154,5955.01
SA_R1,9.0698481,-79.4428422,1155,5963.47
SA_R1,9.0697864,-79.4428422,1156,5970.33
SA_R1,9.0697362,-79.4428429,1157,5975.91
SA_R1,9.0697091,-79.4428443,1158,5978.93
SA_R1,9.069684,-79.4428431,1159,5981.72
SA_R1,9.0696582,-79.4428446,1160,5984.59
SA_R1,9.069623,-79.4428448,1161,5988.5
SA_R1,9.0695843,-79.4428454,1162,5992.81
SA_R1,9.0695243,-79.4428459,1163,5999.48
SA_R1,9.0694606,-79.4428438,1164,6006.57
SA_R1,9.0693927,-79.4428381,1165,6014.14
SA_R1,9.0693473,-79.4428385,1166,6019.19
SA_R1,9.0693063,-79.442849,1167,6023.9
SA_R1,9.0692786,-79.4428565,1168,6027.09
SA_R1,9.0692585,-79.4428561,1169,6029.32
SA_R1,9.0692545,-79.4428551,1170,6029.78
SA_R1,9.0692564,-79.4428519,1171,6030.18
SA_R1,9.0692564,-79.4428519,1172,6030.18
SA_R1,9.0692564,-79.4428519,1173,6030.18
SA_R1,9.0692564,-79.4428519,1174,6030.18
SA_R1,9.0692564,-79.4428519,1175,6030.18
SA_R1,9.0692564,-79.4428519,1176,6030.18
SA_R1,9.0692564,-79.4428519,1177,6030.18
SA_R1,9.0692564,-79.4428519,1178,6030.18
SA_R1,9.0692564,-79.4428519,1179,6030.18
SA_R1,9.0692564,-79.4428519,1180,6030.18
SA_R1,9.0692564,-79.4428519,1181,6030.18
SA_R1,9.069252,-79.4428533,1182,6030.7
SA_R1,9.0692348,-79.4428529,1183,6032.61
SA_R1,9.0692104,-79.4428489,1184,6035.36
SA_R1,9.0691797,-79.4428409,1185,6038.88
SA_R1,9.0691398,-79.4428411,1186,6043.32
SA_R1,9.0690897,-79.4428448,1187,6048.91
SA_R1,9.0690288,-79.4428344,1188,6055.77
SA_R1,9.068965,-79.4428345,1189,6062.86
SA_R1,9.0688832,-79.442828,1190,6071.99
SA_R1,9.0687991,-79.4428218,1191,6081.37
SA_R1,9.0687178,-79.4428166,1192,6090.42
SA_R1,9.0686245,-79.4428133,1193,6100.81
SA_R1,9.0685291,-79.442821,1194,6111.45
SA_R1,9.0684257,-79.4428307,1195,6123.0
SA_R1,9.0683147,-79.4428359,1196,6135.36
SA_R1,9.068203,-79.4428424,1197,6147.8
SA_R1,9.0680842,-79.4428465,1198,6161.01
SA_R1,9.0679655,-79.4428513,1199,6174.22
SA_R1,9.0678451,-79.4428594,1200,6187.64
SA_R1,9.0677192,-79.4428684,1201,6201.67
SA_R1,9.0675954,-79.4428748,1202,6215.45
SA_R1,9.0674726,-79.4428799,1203,6229.12
SA_R1,9.0673497,-79.4428806,1204,6242.79
SA_R1,9.0672349,-79.442881,1205,6255.56
SA_R1,9.0671162,-79.4428844,1206,6268.76
SA_R1,9.0670017,-79.442886,1207,6281.49
SA_R1,9.0668873,-79.442887,1208,6294.21
SA_R1,9.0667661,-79.4428862,1209,6307.68
SA_R1,9.0666542,-79.4428867,1210,6320.13
SA_R1,9.066541,-79.4428903,1211,6332.72
SA_R1,9.0664333,-79.4428876,1212,6344.7
SA_R1,9.0663281,-79.4428909,1213,6356.41
SA_R1,9.066231,-79.442893,1214,6367.21
SA_R1,9.0661496,-79.4429002,1215,6376.29
SA_R1,9.0660789,-79.4428989,1216,6384.15
SA_R1,9.0660473,-79.4428987,1217,6387.67
SA_R1,9.0660244,-79.4428999,1218,6390.22
SA_R1,9.0660121,-79.4429009,1219,6391.6
SA_R1,9.0660077,-79.442904,1220,6392.19
SA_R1,9.0660059,-79.4429014,1221,6392.54
SA_R1,9.0660063,-79.4429041,1222,6392.84
SA_R1,9.0660061,-79.4429044,1223,6392.87
SA_R1,9.0660061,-79.4429044,1224,6392.87
SA_R1,9.0660061,-79.4429044,1225,6392.87
SA_R1,9.0660061,-79.4429044,1226,6392.87
SA_R1,9.0660061,-79.4429044,1227,6392.87
SA_R1,9.0660061,-79.4429044,1228,6392.87
SA_R1,9.0660061,-79.4429044,1229,6392.87
SA_R1,9.0660047,-79.4429075,1230,6393.24
SA_R1,9.0660021,-79.4429089,1231,6393.57
SA_R1,9.0660039,-79.4429073,1232,6393.83
SA_R1,9.0659924,-79.4429043,1233,6395.15
SA_R1,9.0659726,-79.4429072,1234,6397.38
SA_R1,9.0659486,-79.4429057,1235,6400.04
SA_R1,9.0659215,-79.4429064,1236,6403.07
SA_R1,9.0658878,-79.4429125,1237,6406.87
SA_R1,9.0658448,-79.4429276,1238,6411.94
SA_R1,9.065786,-79.4429279,1239,6418.47
SA_R1,9.065707,-79.4429234,1240,6427.27
SA_R1,9.0656318,-79.4429213,1241,6435.63
SA_R1,9.0655415,-79.4429188,1242,6445.68
SA_R1,9.0654591,-79.4429149,1243,6454.85
SA_R1,9.0653762,-79.4429234,1244,6464.11
SA_R1,9.0652969,-79.4429312,1245,6472.97
SA_R1,9.0652247,-79.4429369,1246,6481.03
SA_R1,9.0651465,-79.442936,1247,6489.72
SA_R1,9.0650675,-79.4429338,1248,6498.51
SA_R1,9.0649915,-79.4429419,1249,6507.0
SA_R1,9.0649191,-79.4429432,1250,6515.05
SA_R1,9.0648449,-79.442945,1251,6523.32
SA_R1,9.0647662,-79.4429518,1252,6532.09
SA_R1,9.0646899,-79.4429549,1253,6540.58
SA_R1,9.0646244,-79.4429561,1254,6547.87
SA_R1,9.0645598,-79.4429598,1255,6555.07
SA_R1,9.0644942,-79.4429603,1256,6562.36
SA_R1,9.0644344,-79.4429624,1257,6569.01
SA_R1,9.0643825,-79.4429668,1258,6574.8
SA_R1,9.0643299,-79.4429765,1259,6580.75
SA_R1,9.0642831,-79.4429893,1260,6586.14
SA_R1,9.0642412,-79.443011,1261,6591.37
SA_R1,9.0641984,-79.4430383,1262,6597.0
SA_R1,9.0641599,-79.4430665,1263,6602.28
SA_R1,9.0641414,-79.4430943,1264,6605.96
SA_R1,9.0641247,-79.4431094,1265,6608.45
SA_R1,9.0641205,-79.4431119,1266,6609.0
SA_R1,9.0641261,-79.4431115,1267,6609.63
SA_R1,9.064132,-79.4431088,1268,6610.35
SA_R1,9.064132,-79.4431088,1269,6610.35
SA_R1,9.064132,-79.4431088,1270,6610.35
SA_R1,9.064132,-79.4431088,1271,6610.35
SA_R1,9.064132,-79.4431088,1272,6610.35
SA_R1,9.064132,-79.4431088,1273,6610.35
SA_R1,9.064132,-79.4431088,1274,6610.35
SA_R1,9.064132,-79.4431088,1275,6610.35
SA_R1,9.064132,-79.4431088,1276,6610.35
SA_R1,9.064132,-79.4431088,1277,6610.35
SA_R1,9.0641233,-79.4431101,1278,6611.33
SA_R1,9.0641075,-79.4431213,1279,6613.48
SA_R1,9.064077,-79.4431411,1280,6617.5
SA_R1,9.0640322,-79.4431813,1281,6624.16
SA_R1,9.0639914,-79.4432114,1282,6629.78
SA_R1,9.063934,-79.4432561,1283,6637.82
SA_R1,9.063872,-79.4432997,1284,6646.22
SA_R1,9.0638166,-79.4433527,1285,6654.69
SA_R1,9.0637568,-79.4434019,1286,6663.26
SA_R1,9.0636934,-79.4434597,1287,6672.75
SA_R1,9.063634,-79.4435155,1288,6681.75
SA_R1,9.0635699,-79.4435725,1289,6691.24
SA_R1,9.063506,-79.4436282,1290,6700.62
SA_R1,9.0634392,-79.4436868,1291,6710.45
SA_R1,9.063373,-79.4437498,1292,6720.54
SA_R1,9.0633092,-79.4438104,1293,6730.27
SA_R1,9.0632518,-79.4438752,1294,6739.83
SA_R1,9.0631999,-79.4439289,1295,6748.08
SA_R1,9.0631587,-79.4439583,1296,6753.69
SA_R1,9.0631255,-79.4439953,1297,6759.17
SA_R1,9.0630901,-79.4440213,1298,6764.04
SA_R1,9.0630528,-79.4440548,1299,6769.58
SA_R1,9.0630127,-79.4440876,1300,6775.31
SA_R1,9.0629691,-79.4441291,1301,6781.96
SA_R1,9.0629193,-79.4441726,1302,6789.28
SA_R1,9.0628664,-79.4442197,1303,6797.12
SA_R1,9.0628044,-79.4442741,1304,6806.23
SA_R1,9.0627435,-79.4443262,1305,6815.1
SA_R1,9.0626836,-79.4443787,1306,6823.91
SA_R1,9.0626302,-79.4444269,1307,6831.86
SA_R1,9.0625826,-79.4444693,1308,6838.91
SA_R1,9.0625484,-79.4445027,1309,6844.19
SA_R1,9.0625291,-79.4445182,1310,6846.94
SA_R1,9.0625214,-79.4445209,1311,6847.84
SA_R1,9.0625147,-79.4445217,1312,6848.59
SA_R1,9.0625081,-79.4445239,1313,6849.36
SA_R1,9.0624961,-79.4445309,1314,6850.9
SA_R1,9.0624772,-79.4445414,1315,6853.3
SA_R1,9.0624557,-79.4445578,1316,6856.29
SA_R1,9.0624224,-79.4445776,1317,6860.58
SA_R1,9.0623819,-79.4445979,1318,6865.61
SA_R1,9.062333,-79.4446357,1319,6872.45
SA_R1,9.0622828,-79.4446646,1320,6878.87
SA_R1,9.06224,-79.4446961,1321,6884.75
SA_R1,9.0622005,-79.4447168,1322,6889.7
SA_R1,9.0621715,-79.4447305,1323,6893.26
SA_R1,9.0621395,-79.4447458,1324,6897.19
SA_R1,9.0621008,-79.444763,1325,6901.89
SA_R1,9.0620642,-79.4447864,1326,6906.7
SA_R1,9.062027,-79.4448112,1327,6911.66
SA_R1,9.0619851,-79.4448425,1328,6917.45
SA_R1,9.0619521,-79.444854,1329,6921.33
SA_R1,9.0619354,-79.4448621,1330,6923.39
SA_R1,9.0619282,-79.4448632,1331,6924.19
SA_R1,9.0619229,-79.4448687,1332,6925.04
SA_R1,9.0619219,-79.4448697,1333,6925.19
SA_R1,9.0619219,-79.4448697,1334,6925.19
SA_R1,9.0619219,-79.4448697,1335,6925.19
SA_R1,9.0619219,-79.4448697,1336,6925.19
SA_R1,9.0619219,-79.4448697,1337,6925.19
SA_R1,9.0619217,-79.4448695,1338,6925.22
SA_R1,9.0619215,-79.4448695,1339,6925.24
SA_R1,9.0619215,-79.4448695,1340,6925.24
SA_R1,9.0619215,-79.4448695,1341,6925.24
SA_R1,9.0619215,-79.4448695,1342,6925.24
SA_R1,9.0619215,-79.4448695,1343,6925.24
SA_R1,9.0619215,-79.4448695,1344,6925.24
SA_R1,9.0619215,-79.4448695,1345,6925.24
SA_R1,9.0619215,-79.4448695,1346,6925.24
SA_R1,9.0619215,-79.4448695,1347,6925.24
SA_R1,9.0619215,-79.4448695,1348,6925.24
SA_R1,9.0619215,-79.4448695,1349,6925.24
SA_R1,9.0619215,-79.4448695,1350,6925.24
SA_R1,9.0619215,-79.4448695,1351,6925.24
SA_R1,9.0619178,-79.4448693,1352,6925.65
SA_R1,9.0619066,-79.4448702,1353,6926.91
SA_R1,9.0618944,-79.4448686,1354,6928.28
SA_R1,9.0618747,-79.4448675,1355,6930.46
SA_R1,9.0618379,-79.4448732,1356,6934.6
SA_R1,9.0617987,-79.4448898,1357,6939.33
SA_R1,9.0617452,-79.444903,1358,6945.45
SA_R1,9.0616868,-79.4449163,1359,6952.11
SA_R1,9.061621,-79.4449321,1360,6959.62
SA_R1,9.0615494,-79.4449459,1361,6967.73
SA_R1,9.0614671,-79.444965,1362,6977.12
SA_R1,9.0613763,-79.44498,1363,6987.35
SA_R1,9.0612862,-79.4449905,1364,6997.44
SA_R1,9.061198,-79.4450037,1365,7007.35
SA_R1,9.0611083,-79.4450193,1366,7017.47
SA_R1,9.0610121,-79.4450329,1367,7028.28
SA_R1,9.0609139,-79.4450445,1368,7039.27
SA_R1,9.060816,-79.4450648,1369,7050.38
SA_R1,9.0607227,-79.4450915,1370,7061.16
SA_R1,9.0606353,-79.4451224,1371,7071.45
SA_R1,9.0605539,-79.4451588,1372,7081.34
SA_R1,9.0604748,-79.4451928,1373,7090.9
SA_R1,9.0603914,-79.4452344,1374,7101.24
SA_R1,9.0603184,-79.4452586,1375,7109.78
SA_R1,9.0602458,-79.4452844,1376,7118.33
SA_R1,9.0601788,-79.4453118,1377,7126.37
SA_R1,9.0601087,-79.4453329,1378,7134.5
SA_R1,9.0600431,-79.445349,1379,7142.0
SA_R1,9.0599837,-79.4453695,1380,7148.98
SA_R1,9.0599316,-79.4453922,1381,7155.29
SA_R1,9.0598774,-79.4454126,1382,7161.72
SA_R1,9.0598253,-79.4454299,1383,7167.81
SA_R1,9.0597755,-79.4454531,1384,7173.91
SA_R1,9.0597226,-79.4454784,1385,7180.42
SA_R1,9.059675,-79.4455033,1386,7186.37
SA_R1,9.0596379,-79.4455219,1387,7190.98
SA_R1,9.0596046,-79.4455382,1388,7195.1
SA_R1,9.0595774,-79.4455519,1389,7198.48
SA_R1,9.0595591,-79.4455655,1390,7200.99
SA_R1,9.0595542,-79.4455686,1391,7201.64
SA_R1,9.0595553,-79.4455643,1392,7202.14
SA_R1,9.059556,-79.4455646,1393,7202.22
SA_R1,9.059556,-79.4455646,1394,7202.22
SA_R1,9.059556,-79.4455646,1395,7202.22
SA_R1,9.0595532,-79.4455654,1396,7202.54
SA_R1,9.059553,-79.4455654,1397,7202.57
SA_R1,9.059553,-79.4455654,1398,7202.57
SA_R1,9.059553,-79.4455654,1399,7202.57
SA_R1,9.059553,-79.4455654,1400,7202.57
SA_R1,9.059553,-79.4455654,1401,7202.57
SA_R1,9.059553,-79.4455654,1402,7202.57
SA_R1,9.059553,-79.4455654,1403,7202.57
SA_R1,9.059553,-79.4455654,1404,7202.57
SA_R1,9.059553,-79.4455654,1405,7202.57
SA_R1,9.0595515,-79.4455676,1406,7202.86
SA_R1,9.0595448,-79.4455726,1407,7203.78
SA_R1,9.0595337,-79.4455867,1408,7205.77
SA_R1,9.0595158,-79.4455974,1409,7208.08
SA_R1,9.059498,-79.4456061,1410,7210.28
SA_R1,9.0594645,-79.4456192,1411,7214.27
SA_R1,9.0594087,-79.4456452,1412,7221.1
SA_R1,9.0593402,-79.4456763,1413,7229.45
SA_R1,9.0592792,-79.4457062,1414,7236.99
SA_R1,9.0592064,-79.4457385,1415,7245.82
SA_R1,9.0591349,-79.4457711,1416,7254.54
SA_R1,9.0590675,-79.4458064,1417,7262.98
SA_R1,9.059,-79.4458431,1418,7271.5
SA_R1,9.0589356,-79.445871,1419,7279.29
SA_R1,9.0588772,-79.4459073,1420,7286.91
SA_R1,9.0588107,-79.4459511,1421,7295.73
SA_R1,9.0587532,-79.4459847,1422,7303.11
SA_R1,9.0586876,-79.4460172,1423,7311.23
SA_R1,9.058625,-79.4460508,1424,7319.11
SA_R1,9.0585632,-79.4460926,1425,7327.37
SA_R1,9.0585071,-79.446128,1426,7334.73
SA_R1,9.0584512,-79.4461678,1427,7342.31
SA_R1,9.0583968,-79.4462046,1428,7349.6
SA_R1,9.0583479,-79.4462429,1429,7356.47
SA_R1,9.0583047,-79.4462793,1430,7362.72
SA_R1,9.0582605,-79.4463134,1431,7368.89
SA_R1,9.0582138,-79.4463495,1432,7375.43
SA_R1,9.0581694,-79.4463799,1433,7381.39
SA_R1,9.0581295,-79.4464177,1434,7387.47
SA_R1,9.0580949,-79.4464525,1435,7392.89
SA_R1,9.0580647,-79.4464726,1436,7396.91
SA_R1,9.0580488,-79.4464916,1437,7399.65
SA_R1,9.0580423,-79.4464987,1438,7400.7
SA_R1,9.0580417,-79.4464992,1439,7400.79
SA_R1,9.0580417,-79.4464992,1440,7400.79
SA_R1,9.0580417,-79.4464992,1441,7400.79
SA_R1,9.0580367,-79.4465002,1442,7401.36
SA_R1,9.0580265,-79.4465093,1443,7402.86
SA_R1,9.0580136,-79.4465219,1444,7404.87
SA_R1,9.0580014,-79.4465294,1445,7406.45
SA_R1,9.0579899,-79.4465366,1446,7407.95
SA_R1,9.0579897,-79.4465437,1447,7408.73
SA_R1,9.0579907,-79.4465404,1448,7409.11
SA_R1,9.0579907,-79.4465404,1449,7409.11
SA_R1,9.0579907,-79.4465404,1450,7409.11
SA_R1,9.0579907,-79.4465404,1451,7409.11
SA_R1,9.0579907,-79.4465404,1452,7409.11
SA_R1,9.0579907,-79.4465404,1453,7409.11
SA_R1,9.0579907,-79.4465404,1454,7409.11
SA_R1,9.0579907,-79.4465404,1455,7409.11
SA_R1,9.0579907,-79.4465404,1456,7409.11
SA_R1,9.0579907,-79.4465404,1457,7409.11
SA_R1,9.057941,-79.4466134,1458,7418.84
SA_R1,9.0579366,-79.4466169,1459,7419.47
SA_R1,9.0579364,-79.446617,1460,7419.49
SA_R1,9.0579364,-79.446617,1461,7419.49
SA_R1,9.0579364,-79.446617,1462,7419.49
SA_R1,9.0579364,-79.446617,1463,7419.49
SA_R1,9.0579364,-79.446617,1464,7419.49
SA_R1,9.0579434,-79.4466334,1465,7421.45
SA_R1,9.0579402,-79.4466305,1466,7421.93
SA_R1,9.0579402,-79.4466305,1467,7421.93
SA_R1,9.0579402,-79.4466305,1468,7421.93
SA_R1,9.0579402,-79.4466305,1469,7421.93
SA_R1,9.0579402,-79.4466305,1470,7421.93
SA_R1,9.0579402,-79.4466305,1471,7421.93
SA_R1,9.0579402,-79.4466305,1472,7421.93
SA_R1,9.0579383,-79.4466335,1473,7422.32
SA_R1,9.0579382,-79.4466336,1474,7422.34
SA_R1,9.0579382,-79.4466336,1475,7422.34
SA_R1,9.0579311,-79.4466463,1476,7423.94
SA_R1,9.0579195,-79.4466616,1477,7426.05
SA_R1,9.0579016,-79.4466741,1478,7428.47
SA_R1,9.0578763,-79.4466947,1479,7432.09
SA_R1,9.0578461,-79.4467123,1480,7435.96
SA_R1,9.0578099,-79.4467237,1481,7440.17
SA_R1,9.0577712,-79.4467269,1482,7444.49
SA_R1,9.0577182,-79.4467012,1483,7451.03
SA_R1,9.0576727,-79.446671,1484,7457.07
SA_R1,9.0576203,-79.4466242,1485,7464.85
SA_R1,9.0575688,-79.4465782,1486,7472.48
SA_R1,9.0575276,-79.4465331,1487,7479.22
SA_R1,9.0574929,-79.4464923,1488,7485.14
SA_R1,9.0574652,-79.4464592,1489,7489.91
SA_R1,9.057438,-79.4464272,1490,7494.54
SA_R1,9.0574104,-79.4463975,1491,7499.02
SA_R1,9.0573715,-79.4463684,1492,7504.4
SA_R1,9.0573322,-79.4463363,1493,7510.01
SA_R1,9.0572752,-79.4462961,1494,7517.73
SA_R1,9.0572068,-79.4462433,1495,7527.3
SA_R1,9.0571371,-79.4461869,1496,7537.22
SA_R1,9.05631,-79.4457159,1497,7642.74
SA_R1,9.0562704,-79.4456991,1498,7647.51
SA_R1,9.0562339,-79.4456792,1499,7652.12
SA_R1,9.0562078,-79.4456609,1500,7655.65
SA_R1,9.0561999,-79.4456645,1501,7656.61
SA_R1,9.0562003,-79.4456649,1502,7656.67
SA_R1,9.0562003,-79.4456649,1503,7656.67
SA_R1,9.0562003,-79.4456649,1504,7656.67
SA_R1,9.056202,-79.4456617,1505,7657.07
SA_R1,9.0561941,-79.4456635,1506,7657.97
SA_R1,9.0561942,-79.4456636,1507,7657.98
SA_R1,9.0561942,-79.4456636,1508,7657.98
SA_R1,9.0561942,-79.4456636,1509,7657.98
SA_R1,9.0561838,-79.4456635,1510,7659.14
SA_R1,9.0561671,-79.4456577,1511,7661.1
SA_R1,9.0561413,-79.4456455,1512,7664.27
SA_R1,9.0561111,-79.4456367,1513,7667.77
SA_R1,9.0560695,-79.4456151,1514,7672.96
SA_R1,9.0560216,-79.4455911,1515,7678.91
SA_R1,9.0559597,-79.445568,1516,7686.24
SA_R1,9.0558969,-79.4455357,1517,7694.08
SA_R1,9.0558251,-79.4455034,1518,7702.81
SA_R1,9.0557539,-79.4454685,1519,7711.61
SA_R1,9.0556922,-79.4454347,1520,7719.41
SA_R1,9.0556344,-79.4454101,1521,7726.38
SA_R1,9.0555829,-79.4453851,1522,7732.73
SA_R1,9.0555254,-79.445362,1523,7739.61
SA_R1,9.0554768,-79.4453374,1524,7745.65
SA_R1,9.0554354,-79.4453214,1525,7750.58
SA_R1,9.0554095,-79.4453123,1526,7753.62
SA_R1,9.0553833,-79.4452991,1527,7756.88
SA_R1,9.0553487,-79.4452858,1528,7761.0
SA_R1,9.0553099,-79.4452715,1529,7765.58
SA_R1,9.0552677,-79.4452506,1530,7770.81
SA_R1,9.0552162,-79.4452263,1531,7777.13
SA_R1,9.0551667,-79.4451975,1532,7783.48
SA_R1,9.0551063,-79.4451666,1533,7791.0
SA_R1,9.055043,-79.4451339,1534,7798.89
SA_R1,9.0549774,-79.4450973,1535,7807.23
SA_R1,9.0549063,-79.4450698,1536,7815.69
SA_R1,9.0548285,-79.445036,1537,7825.11
SA_R1,9.0547558,-79.4450016,1538,7834.03
SA_R1,9.054683,-79.4449611,1539,7843.26
SA_R1,9.0546062,-79.4449164,1540,7853.11
SA_R1,9.054534,-79.444879,1541,7862.13
SA_R1,9.0544564,-79.444837,1542,7871.92
SA_R1,9.0543744,-79.4448005,1543,7881.88
SA_R1,9.0542823,-79.44476,1544,7893.04
SA_R1,9.0541927,-79.4447143,1545,7904.2
SA_R1,9.0540953,-79.444671,1546,7916.02
SA_R1,9.0539934,-79.4446255,1547,7928.41
SA_R1,9.0538917,-79.4445816,1548,7940.7
SA_R1,9.0537944,-79.4445372,1549,7952.56
SA_R1,9.0536947,-79.4445,1550,7964.39
SA_R1,9.0535979,-79.4444611,1551,7975.96
SA_R1,9.0535077,-79.4444244,1552,7986.78
SA_R1,9.053419,-79.4443897,1553,7997.35
SA_R1,9.0533385,-79.4443583,1554,8006.94
SA_R1,9.053272,-79.4443185,1555,8015.53
SA_R1,9.0532079,-79.444271,1556,8024.36
SA_R1,9.0531591,-79.4442396,1557,8030.79
SA_R1,9.0531206,-79.444216,1558,8035.79
SA_R1,9.0530817,-79.4441906,1559,8040.94
SA_R1,9.0530585,-79.444182,1560,8043.68
SA_R1,9.0530253,-79.4441704,1561,8047.6
SA_R1,9.0529925,-79.4441576,1562,8051.5
SA_R1,9.0529617,-79.4441402,1563,8055.42
SA_R1,9.0529364,-79.4441283,1564,8058.53
SA_R1,9.0529145,-79.4441169,1565,8061.27
SA_R1,9.0528906,-79.4440997,1566,8064.53
SA_R1,9.0528774,-79.4440956,1567,8066.06
SA_R1,9.0528554,-79.4440833,1568,8068.85
SA_R1,9.0528353,-79.4440745,1569,8071.28
SA_R1,9.0528085,-79.444065,1570,8074.44
SA_R1,9.0527822,-79.4440592,1571,8077.43
SA_R1,9.0527644,-79.4440483,1572,8079.75
SA_R1,9.0527569,-79.4440407,1573,8080.93
SA_R1,9.0527454,-79.4440334,1574,8082.44
SA_R1,9.0527352,-79.4440281,1575,8083.72
SA_R1,9.0527183,-79.4440172,1576,8085.94
SA_R1,9.0527009,-79.4440097,1577,8088.05
SA_R1,9.0526824,-79.4440002,1578,8090.36
SA_R1,9.0526599,-79.4439964,1579,8092.89
SA_R1,9.052634,-79.4439872,1580,8095.94
SA_R1,9.0526012,-79.4439758,1581,8099.8
SA_R1,9.0525715,-79.4439658,1582,8103.28
SA_R1,9.052542,-79.4439693,1583,8106.59
SA_R1,9.0525132,-79.4439824,1584,8110.09
SA_R1,9.0524895,-79.4439931,1585,8112.97
SA_R1,9.052472,-79.4440109,1586,8115.74
SA_R1,9.0524577,-79.4440317,1587,8118.52
SA_R1,9.0524481,-79.4440516,1588,8120.95
SA_R1,9.0524333,-79.4440655,1589,8123.19
SA_R1,9.0524251,-79.4440823,1590,8125.25
SA_R1,9.0524182,-79.4440963,1591,8126.97
